age,balance,campaign,previous,positive_balance_flag,job,marital,education,housing,loan,poutcome,target,score,decile,profit,scorecard_points,overall_response_rate,model_auc
45,888,6,0,1,entrepreneur,divorced,primary,yes,no,unknown,0,0.037066322997085975,10,-10,542.5961550554482,0.1170008846947803,0.7321561611025206
37,924,9,0,1,unemployed,married,secondary,yes,no,unknown,0,0.037045685696754926,10,-10,433.32681979470453,0.1170008846947803,0.7321561611025206
34,-331,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037044876481324235,10,-10,511.61942069208544,0.1170008846947803,0.7321561611025206
37,-1006,2,0,0,services,married,secondary,yes,yes,unknown,0,0.03704414243472086,10,-10,534.0898185321305,0.1170008846947803,0.7321561611025206
27,0,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.037022050128650126,10,-10,562.0059560406087,0.1170008846947803,0.7321561611025206
27,133,4,0,1,admin.,married,secondary,yes,yes,unknown,0,0.037018557077170715,10,-10,537.835306325311,0.1170008846947803,0.7321561611025206
51,1203,4,7,1,blue-collar,married,primary,yes,yes,failure,0,0.03701647806648571,10,-10,591.0965511651623,0.1170008846947803,0.7321561611025206
47,1115,9,0,1,technician,married,tertiary,yes,no,unknown,0,0.03701503265497557,10,-10,519.5249121131686,0.1170008846947803,0.7321561611025206
39,882,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.037004632581108116,10,-10,527.8029356870506,0.1170008846947803,0.7321561611025206
46,476,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03696534054840376,10,-10,546.8627834506092,0.1170008846947803,0.7321561611025206
30,17,9,0,1,blue-collar,single,secondary,yes,no,unknown,0,0.0369610380236043,10,-10,518.7045907418699,0.1170008846947803,0.7321561611025206
31,-282,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.03695312319263166,10,-10,540.5304673980123,0.1170008846947803,0.7321561611025206
32,344,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03693472888443335,10,-10,528.540945699465,0.1170008846947803,0.7321561611025206
50,231,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03693162980877924,10,-10,535.3498855227679,0.1170008846947803,0.7321561611025206
33,212,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03686500328055462,10,-10,534.007760524503,0.1170008846947803,0.7321561611025206
33,2,1,0,1,entrepreneur,married,secondary,yes,yes,unknown,0,0.03679815200087681,10,-10,546.6950132777584,0.1170008846947803,0.7321561611025206
33,982,17,0,1,management,married,tertiary,no,no,unknown,0,0.03679785826365146,10,-10,535.6712760613962,0.1170008846947803,0.7321561611025206
53,2242,14,0,1,technician,married,unknown,no,no,unknown,0,0.03678785710296831,10,-10,550.1839853173313,0.1170008846947803,0.7321561611025206
45,292,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036761430084827074,10,-10,527.3588590569282,0.1170008846947803,0.7321561611025206
42,401,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03672206923546706,10,-10,517.9289842916625,0.1170008846947803,0.7321561611025206
33,827,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036689452573292085,10,-10,562.0412410960806,0.1170008846947803,0.7321561611025206
36,655,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03667446910378691,10,-10,523.5159609754074,0.1170008846947803,0.7321561611025206
42,329,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03666001709051602,10,-10,538.5985585106605,0.1170008846947803,0.7321561611025206
42,325,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036656572708145416,10,-10,550.8139691022341,0.1170008846947803,0.7321561611025206
45,2603,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03663914348719127,10,-10,541.6051827337375,0.1170008846947803,0.7321561611025206
45,114,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036608048925338664,10,-10,557.862543278006,0.1170008846947803,0.7321561611025206
28,-579,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.03656624058678119,10,-10,503.56491663795777,0.1170008846947803,0.7321561611025206
58,50,7,0,1,services,married,secondary,yes,no,unknown,0,0.03654963802253432,10,-10,528.0172448814538,0.1170008846947803,0.7321561611025206
51,-283,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.03653263700844886,10,-10,528.8460692807215,0.1170008846947803,0.7321561611025206
39,-3058,3,0,0,self-employed,married,tertiary,yes,yes,unknown,1,0.03651555798812761,10,490,521.075579020362,0.1170008846947803,0.7321561611025206
42,1547,3,0,1,admin.,married,primary,yes,yes,unknown,0,0.03650972859131099,10,-10,558.4313652447375,0.1170008846947803,0.7321561611025206
51,941,6,0,1,management,married,tertiary,yes,yes,unknown,0,0.03650824121256841,10,-10,540.8365446140721,0.1170008846947803,0.7321561611025206
42,1628,8,0,1,blue-collar,single,primary,yes,no,unknown,1,0.03648929247203802,10,490,538.6710641711679,0.1170008846947803,0.7321561611025206
48,3752,5,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03645595080927744,10,-10,515.5429470207721,0.1170008846947803,0.7321561611025206
49,-46,10,0,0,management,divorced,secondary,yes,no,unknown,1,0.03645198496284337,10,490,539.9352715472065,0.1170008846947803,0.7321561611025206
42,1608,21,0,1,management,single,tertiary,no,no,unknown,0,0.03644697651530823,10,-10,542.6563235568824,0.1170008846947803,0.7321561611025206
45,561,7,0,1,services,married,secondary,yes,no,unknown,0,0.03641337803275068,10,-10,515.698468021603,0.1170008846947803,0.7321561611025206
28,1944,7,0,1,technician,married,secondary,yes,no,unknown,0,0.0364055387485067,10,-10,507.80036906169494,0.1170008846947803,0.7321561611025206
54,656,6,0,1,management,married,tertiary,yes,yes,unknown,0,0.03639657006515859,10,-10,514.1443128496516,0.1170008846947803,0.7321561611025206
42,-1386,4,0,0,admin.,married,secondary,yes,yes,unknown,0,0.03637558650166843,10,-10,538.6286656343352,0.1170008846947803,0.7321561611025206
43,-101,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.03633549924004224,10,-10,500.65394605856227,0.1170008846947803,0.7321561611025206
37,204,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036331895820967186,10,-10,548.4090946358242,0.1170008846947803,0.7321561611025206
36,1383,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03627556212275015,10,-10,526.6434250190349,0.1170008846947803,0.7321561611025206
39,0,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.0362458313734272,10,-10,545.3379400029854,0.1170008846947803,0.7321561611025206
44,-295,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.03621405997524932,10,-10,515.3144425638002,0.1170008846947803,0.7321561611025206
37,53,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036203204294123284,10,-10,537.7537051767596,0.1170008846947803,0.7321561611025206
32,273,10,0,1,management,married,tertiary,yes,no,unknown,0,0.03617704249704074,10,-10,543.98645376055,0.1170008846947803,0.7321561611025206
46,1363,4,0,1,management,married,secondary,yes,yes,unknown,0,0.03617321019539994,10,-10,534.6154597284632,0.1170008846947803,0.7321561611025206
35,108,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.036162325192574424,10,-10,541.4169963453843,0.1170008846947803,0.7321561611025206
37,0,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.036158138522381734,10,-10,536.2227418467703,0.1170008846947803,0.7321561611025206
49,-205,6,1,0,technician,married,secondary,yes,yes,failure,0,0.036146208509792686,10,-10,530.3361622426444,0.1170008846947803,0.7321561611025206
31,263,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03611888129168568,10,-10,530.8032834790567,0.1170008846947803,0.7321561611025206
45,726,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03611125557164856,10,-10,538.1771346727143,0.1170008846947803,0.7321561611025206
35,11,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03607997695122713,10,-10,526.2959703434099,0.1170008846947803,0.7321561611025206
30,233,10,0,1,management,married,tertiary,yes,no,unknown,0,0.03605559576974045,10,-10,531.9009342345552,0.1170008846947803,0.7321561611025206
57,137,7,0,1,blue-collar,married,primary,no,yes,unknown,0,0.036049578423962024,10,-10,551.8885702221844,0.1170008846947803,0.7321561611025206
40,877,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03602081922057788,10,-10,556.0475543668615,0.1170008846947803,0.7321561611025206
45,0,4,0,0,self-employed,married,tertiary,yes,yes,unknown,0,0.03600210261561827,10,-10,537.580153869133,0.1170008846947803,0.7321561611025206
46,5130,1,0,1,entrepreneur,married,primary,yes,yes,unknown,0,0.035987396364416946,10,-10,537.25348156879,0.1170008846947803,0.7321561611025206
57,0,15,0,0,entrepreneur,married,tertiary,no,no,unknown,0,0.03598143067193343,10,-10,577.3247638490684,0.1170008846947803,0.7321561611025206
57,100,16,0,1,admin.,married,secondary,no,no,unknown,0,0.03596100820561494,10,-10,529.4377568917592,0.1170008846947803,0.7321561611025206
31,48,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03593681099459919,10,-10,499.2350136184153,0.1170008846947803,0.7321561611025206
38,92,3,0,1,services,divorced,primary,yes,yes,unknown,0,0.03592556691171317,10,-10,531.1761941425812,0.1170008846947803,0.7321561611025206
56,0,1,0,0,technician,married,primary,yes,yes,unknown,0,0.03592377734202053,10,-10,532.2830351383383,0.1170008846947803,0.7321561611025206
55,-1217,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.03591306553857154,10,-10,535.6319842841838,0.1170008846947803,0.7321561611025206
47,434,1,0,1,technician,married,primary,yes,yes,unknown,0,0.03589859401803763,10,-10,588.6141709258609,0.1170008846947803,0.7321561611025206
29,2,5,0,1,blue-collar,single,secondary,yes,yes,unknown,1,0.03582731954193599,10,490,547.8578557969787,0.1170008846947803,0.7321561611025206
41,4593,1,0,1,blue-collar,married,primary,yes,yes,unknown,0,0.03579446623747401,10,-10,541.2721384750023,0.1170008846947803,0.7321561611025206
30,-93,4,0,0,blue-collar,married,primary,yes,no,unknown,0,0.035774513607681864,10,-10,551.8399801826075,0.1170008846947803,0.7321561611025206
57,0,6,0,0,management,divorced,secondary,yes,yes,unknown,0,0.03577210537067345,10,-10,532.7656820987695,0.1170008846947803,0.7321561611025206
27,-2,5,0,0,blue-collar,single,secondary,yes,yes,unknown,0,0.03573724048131825,10,-10,535.4520798567778,0.1170008846947803,0.7321561611025206
53,-162,6,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.035709676352892995,10,-10,504.26693619645243,0.1170008846947803,0.7321561611025206
29,-138,5,0,0,blue-collar,single,secondary,yes,yes,unknown,0,0.0357095839206094,10,-10,535.0467014700141,0.1170008846947803,0.7321561611025206
45,268,14,0,1,technician,married,secondary,no,no,unknown,0,0.035697000598985236,10,-10,567.3031412712182,0.1170008846947803,0.7321561611025206
55,204,13,0,1,entrepreneur,married,secondary,no,no,unknown,0,0.03559795307849895,10,-10,528.5243153549661,0.1170008846947803,0.7321561611025206
31,822,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.035584103969456805,10,-10,538.4896493435767,0.1170008846947803,0.7321561611025206
22,54,6,0,1,technician,single,secondary,yes,yes,unknown,0,0.035571093092736504,10,-10,557.397867022171,0.1170008846947803,0.7321561611025206
40,6,16,0,1,technician,divorced,secondary,no,no,unknown,0,0.03553122998869751,10,-10,557.2981101831697,0.1170008846947803,0.7321561611025206
43,1343,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.035483894594364004,10,-10,539.5087276862047,0.1170008846947803,0.7321561611025206
36,1654,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03544239415430375,10,-10,529.4674368526846,0.1170008846947803,0.7321561611025206
34,1105,4,0,1,management,married,secondary,yes,yes,unknown,0,0.03543546299418669,10,-10,452.06226270923503,0.1170008846947803,0.7321561611025206
35,14,8,0,1,services,married,primary,no,yes,unknown,0,0.035430055430045564,10,-10,528.2746815872902,0.1170008846947803,0.7321561611025206
34,1739,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03542733139447631,10,-10,535.4756410058642,0.1170008846947803,0.7321561611025206
43,1255,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03541052952195568,10,-10,550.6496500017091,0.1170008846947803,0.7321561611025206
37,288,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03539648774471834,10,-10,594.1856980427034,0.1170008846947803,0.7321561611025206
29,-522,6,0,0,technician,single,secondary,yes,yes,unknown,0,0.035391480806672704,10,-10,512.6352016334707,0.1170008846947803,0.7321561611025206
38,1442,3,0,1,technician,married,secondary,yes,yes,unknown,0,0.03535462313724923,10,-10,539.2179553943031,0.1170008846947803,0.7321561611025206
31,536,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03534555412553886,10,-10,545.6097933611652,0.1170008846947803,0.7321561611025206
39,4146,1,0,1,blue-collar,married,primary,yes,yes,unknown,0,0.03533441851575941,10,-10,547.8113086202587,0.1170008846947803,0.7321561611025206
34,1848,10,0,1,blue-collar,single,secondary,yes,no,unknown,0,0.03531971479561697,10,-10,520.0959686010029,0.1170008846947803,0.7321561611025206
55,3297,1,0,1,blue-collar,married,primary,yes,yes,unknown,0,0.03531413471155234,10,-10,546.2013007725869,0.1170008846947803,0.7321561611025206
36,218,6,0,1,blue-collar,married,secondary,yes,no,unknown,1,0.03529544210064909,10,490,516.546159777674,0.1170008846947803,0.7321561611025206
56,2086,8,0,1,admin.,married,primary,yes,no,unknown,0,0.0352862207861378,10,-10,529.5085790016759,0.1170008846947803,0.7321561611025206
43,-179,6,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03526536386583241,10,-10,537.7929757355557,0.1170008846947803,0.7321561611025206
41,-679,2,0,0,management,married,primary,yes,yes,unknown,0,0.03524448562053173,10,-10,523.9192957822422,0.1170008846947803,0.7321561611025206
28,0,7,0,0,services,married,secondary,yes,no,unknown,0,0.03520360791177423,10,-10,531.5318816885488,0.1170008846947803,0.7321561611025206
57,97,6,0,1,blue-collar,married,unknown,yes,no,unknown,0,0.03517597971295864,10,-10,550.1564928154027,0.1170008846947803,0.7321561611025206
34,1412,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.0351558676512527,10,-10,508.56586700418467,0.1170008846947803,0.7321561611025206
60,763,3,0,1,housemaid,married,primary,yes,no,unknown,0,0.035149430751835194,10,-10,544.3352656905588,0.1170008846947803,0.7321561611025206
45,827,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03514090410747122,10,-10,564.802043117988,0.1170008846947803,0.7321561611025206
56,-229,10,0,0,services,married,secondary,no,yes,unknown,0,0.0351360580023413,10,-10,484.8673180187143,0.1170008846947803,0.7321561611025206
43,384,3,0,1,services,married,secondary,yes,yes,unknown,0,0.03511897878501419,10,-10,525.9782090282548,0.1170008846947803,0.7321561611025206
36,0,7,0,0,technician,married,secondary,yes,no,unknown,0,0.03511779052071332,10,-10,504.10730818792814,0.1170008846947803,0.7321561611025206
36,0,6,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03511489284496149,10,-10,531.141848789229,0.1170008846947803,0.7321561611025206
37,1147,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.035064679407760646,10,-10,576.084086594654,0.1170008846947803,0.7321561611025206
35,0,14,0,0,technician,married,secondary,no,no,unknown,0,0.0350452793352127,10,-10,632.8032657101303,0.1170008846947803,0.7321561611025206
32,4789,4,0,1,services,married,secondary,yes,yes,unknown,0,0.03501029376989717,10,-10,524.5317319297703,0.1170008846947803,0.7321561611025206
36,-158,7,0,0,technician,married,secondary,yes,no,unknown,0,0.034987479950222625,10,-10,546.0882259303397,0.1170008846947803,0.7321561611025206
32,8,2,0,1,self-employed,married,secondary,yes,yes,unknown,0,0.03498491607536043,10,-10,525.9436030140228,0.1170008846947803,0.7321561611025206
49,406,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03496370586067292,10,-10,516.5598757098833,0.1170008846947803,0.7321561611025206
31,302,8,0,1,blue-collar,single,primary,yes,no,unknown,0,0.034900816083277185,10,-10,526.6027692122876,0.1170008846947803,0.7321561611025206
57,63,17,0,1,retired,divorced,primary,no,yes,unknown,1,0.03489575530688804,10,490,548.3827595307713,0.1170008846947803,0.7321561611025206
54,3343,1,0,1,entrepreneur,married,primary,yes,yes,unknown,0,0.034842414404478744,10,-10,518.0145137217759,0.1170008846947803,0.7321561611025206
58,5279,6,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03484052594521904,10,-10,536.8541560656738,0.1170008846947803,0.7321561611025206
47,574,5,0,1,self-employed,married,primary,yes,no,unknown,0,0.03483874220039883,10,-10,553.2359897021224,0.1170008846947803,0.7321561611025206
51,6700,4,0,1,housemaid,married,tertiary,yes,yes,unknown,0,0.03482600433355065,10,-10,548.1013951554125,0.1170008846947803,0.7321561611025206
39,-1099,9,0,0,technician,married,tertiary,yes,no,unknown,0,0.034798845256989466,10,-10,545.5054463226976,0.1170008846947803,0.7321561611025206
43,514,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.034798531841716974,10,-10,543.5428888372367,0.1170008846947803,0.7321561611025206
48,113,13,0,1,blue-collar,married,unknown,no,no,unknown,0,0.034777519149434055,10,-10,515.6759876829153,0.1170008846947803,0.7321561611025206
58,5188,6,0,1,blue-collar,married,primary,yes,no,unknown,1,0.034765988292247786,10,490,552.7636988825542,0.1170008846947803,0.7321561611025206
27,0,6,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03473370118424865,10,-10,626.3753976667434,0.1170008846947803,0.7321561611025206
40,565,2,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03471377586496194,10,-10,519.3536453367379,0.1170008846947803,0.7321561611025206
44,339,3,0,1,technician,married,secondary,yes,yes,unknown,0,0.034700422882728024,10,-10,551.4631262180588,0.1170008846947803,0.7321561611025206
37,4151,4,0,1,services,married,secondary,yes,yes,unknown,1,0.03469834007820027,10,490,548.1929840806703,0.1170008846947803,0.7321561611025206
45,400,5,0,1,admin.,married,secondary,yes,yes,unknown,0,0.034680432801033514,10,-10,519.9585948312517,0.1170008846947803,0.7321561611025206
